,AAPL,MSFT,AMZN,BRK-A,JPM,JNJ,WMT,BAC,PG,XOM
2017-05-21,147.4526824951172,64.89523315429689,959.8400268554688,244910.0,78.96067810058594,117.98646545410156,74.55203247070312,21.85257339477539,79.79685974121094,73.67158508300781
2017-05-22,148.34864807128906,65.62386322021484,970.6699829101562,247820.0,78.88616943359375,118.22801208496094,74.34382629394531,21.843093872070312,79.76908874511719,73.99529266357422
2017-05-23,148.1655731201172,65.84436798095703,971.5399780273438,248121.0,79.87342071533203,118.46956634521484,74.28702545166016,22.174915313720703,79.64881896972656,74.25605773925781
2017-05-24,147.72244262695312,65.93064117431639,980.3499755859376,247479.0,79.82685089111328,118.46027374267578,73.9652328491211,22.146467208862305,80.03743743896484,73.99529266357422
2017-05-25,148.2329864501953,66.74555206298828,993.3800048828124,247850.0,79.49154663085938,119.26453399658205,74.11666870117188,22.042184829711914,80.37054443359375,73.50971221923828
2017-05-26,147.98255920410156,67.07149505615234,995.780029296875,248540.0,79.5008773803711,118.69406127929688,73.9463119506836,22.03270530700684,80.73139953613281,73.32988739013672
2017-05-27,147.98255920410156,67.07149505615234,995.780029296875,248540.0,79.5008773803711,118.69406127929688,73.9463119506836,22.03270530700684,80.73139953613281,73.32988739013672
2017-05-28,147.98255920410156,67.07149505615234,995.780029296875,248540.0,79.5008773803711,118.69406127929688,73.9463119506836,22.03270530700684,80.73139953613281,73.32988739013672
2017-05-29,147.98255920410156,67.07149505615234,995.780029296875,248540.0,79.5008773803711,118.69406127929688,73.9463119506836,22.03270530700684,80.73139953613281,73.32988739013672
2017-05-30,148.0403594970703,67.5029296875,996.7000122070312,248101.0,78.1410903930664,118.87175750732422,73.9652328491211,21.719846725463867,80.87019348144531,72.92523956298828
2017-05-31,147.16368103027344,66.95646667480469,994.6199951171876,248440.0,76.51119995117188,119.93787384033205,74.39112854003906,21.315601348876953,81.5086441040039,72.38572692871094
2017-06-01,147.56829833984375,67.20573425292969,995.9500122070312,250000.0,77.3587417602539,120.43350982666016,75.53633880615234,21.52485466003418,81.54564666748047,72.56556701660156
2017-06-02,149.75515747070312,68.79720306396484,1006.72998046875,249660.0,76.96756744384766,121.6492691040039,75.35652160644531,21.35365104675293,81.9712905883789,71.48651123046875
2017-06-03,149.75515747070312,68.79720306396484,1006.72998046875,249660.0,76.96756744384766,121.6492691040039,75.35652160644531,21.35365104675293,81.9712905883789,71.48651123046875
2017-06-04,149.75515747070312,68.79720306396484,1006.72998046875,249660.0,76.96756744384766,121.6492691040039,75.35652160644531,21.35365104675293,81.9712905883789,71.48651123046875
2017-06-05,148.2908172607422,69.29572296142578,1011.3400268554688,250000.0,77.1072769165039,121.9111328125,75.9622573852539,21.315601348876953,82.11007690429688,72.04402923583984
2017-06-06,148.79177856445312,69.52581024169922,1003.0,249300.0,77.26560974121094,122.35065460205078,74.70347595214844,21.14439010620117,82.16559600830078,73.02415466308594
2017-06-07,149.67807006835938,69.40119171142578,1010.0700073242188,249621.0,78.15039825439453,122.27584838867188,74.91167449951172,21.496326446533203,82.13782501220703,72.75438690185547
2017-06-08,149.31199645996094,68.97934722900389,1010.27001953125,250305.0,79.11900329589844,122.08879089355469,74.70347595214844,21.848255157470703,81.28656005859375,72.49362182617188
